game_id,league_name,home_team,away_team,home_team_id,away_team_id,status,home_score,away_score,home_pitcher,home_pitcher_era,home_pitcher_k9,home_pitcher_ip,home_pitcher_starts,home_pitcher_win,home_pitcher_loss,away_pitcher,away_pitcher_era,away_pitcher_k9,away_pitcher_ip,away_pitcher_starts,away_pitcher_win,away_pitcher_loss,start_time,market_id,book_id,event_id,num_bets,home_money_line,home_ml_ticket_pct,home_ml_money_pct,away_money_line,away_ml_ticket_pct,away_ml_money_pct,tie_money_line,tie_ml_ticket_pct,tie_ml_money_pct,total_score,over_odds,under_odds,over_ticket_pct,over_money_pct,under_ticket_pct,under_money_pct,home_spread,home_spread_odds,home_spread_ticket_pct,home_spread_money_pct,away_spread,away_spread_odds,away_spread_ticket_pct,away_spread_money_pct,start_time_pt,date_scraped
266367,ncaab,Michigan,Wake Forest,1011.0,917.0,scheduled,,,,,,,,,,,,,,,,,2025-11-11T23:30:00.000Z,15.0,15.0,266367.0,4150.0,-1600.0,96.0,85.0,990.0,4.0,15.0,,,,168.5,-110.0,-110.0,63.0,63.0,37.0,37.0,-15.5,-112.0,55.0,84.0,15.5,-108.0,45.0,16.0,2025-11-11 15:30:00-08:00,2025-11-11 09:40:17.166159
266367,ncaab,Michigan,Wake Forest,1011.0,917.0,scheduled,,,,,,,,,,,,,,,,,2025-11-11T23:30:00.000Z,15.0,15.0,266367.0,8698.0,-1600.0,95.0,81.0,950.0,5.0,19.0,,,,168.5,-108.0,-110.0,46.0,48.0,54.0,52.0,-15.0,-110.0,51.0,82.0,15.0,-110.0,49.0,18.0,2025-11-11 15:30:00-08:00,2025-11-11 14:08:51.301065
266454,ncaab,Yale,Green Bay,1039.0,958.0,scheduled,,,,,,,,,,,,,,,,,2025-11-21T17:30:00.000Z,15.0,15.0,266454.0,90.0,-2500.0,96.0,99.0,1171.0,4.0,1.0,,,,153.5,-115.0,-105.0,66.0,67.0,34.0,33.0,-15.5,-115.0,0.0,0.0,15.5,-105.0,0.0,0.0,2025-11-21 09:30:00-08:00,2025-11-21 02:15:12.120850
266454,ncaab,Yale,Green Bay,1039.0,958.0,scheduled,,,,,,,,,,,,,,,,,2025-11-21T17:30:00.000Z,15.0,15.0,266454.0,368.0,-2500.0,97.0,92.0,1148.0,3.0,8.0,,,,153.5,-105.0,-105.0,71.0,75.0,29.0,25.0,-16.0,-110.0,0.0,0.0,16.0,-110.0,0.0,0.0,2025-11-21 09:30:00-08:00,2025-11-21 05:26:34.412897
266454,ncaab,Yale,Green Bay,1039.0,958.0,scheduled,,,,,,,,,,,,,,,,,2025-11-21T17:30:00.000Z,15.0,15.0,266454.0,514.0,-2283.0,98.0,93.0,1100.0,2.0,7.0,,,,152.5,-110.0,-110.0,75.0,77.0,25.0,23.0,-16.5,-104.0,53.0,54.0,16.5,-116.0,47.0,46.0,2025-11-21 09:30:00-08:00,2025-11-21 06:38:57.307518
266454,ncaab,Yale,Green Bay,1039.0,958.0,scheduled,,,,,,,,,,,,,,,,,2025-11-21T17:30:00.000Z,15.0,15.0,266454.0,868.0,-2283.0,97.0,96.0,1080.0,3.0,4.0,,,,152.5,-110.0,-110.0,83.0,84.0,17.0,16.0,-16.5,-106.0,47.0,51.0,16.5,-113.0,53.0,49.0,2025-11-21 09:30:00-08:00,2025-11-21 10:27:49.895520
266454,ncaab,Yale,Green Bay,1039.0,958.0,scheduled,,,,,,,,,,,,,,,,,2025-11-21T17:30:00.000Z,15.0,15.0,266454.0,1378.0,-2283.0,96.0,94.0,1100.0,4.0,6.0,,,,152.5,-111.0,-110.0,85.0,86.0,15.0,14.0,-16.5,-108.0,39.0,54.0,16.5,-112.0,61.0,46.0,2025-11-21 09:30:00-08:00,2025-11-21 12:52:24.526423
266454,ncaab,Yale,Green Bay,1039.0,958.0,scheduled,,,,,,,,,,,,,,,,,2025-11-21T17:30:00.000Z,15.0,15.0,266454.0,2251.0,-2283.0,96.0,94.0,1148.0,4.0,6.0,,,,150.5,-115.0,-110.0,85.0,86.0,15.0,14.0,-18.5,-110.0,39.0,58.0,18.5,-110.0,61.0,42.0,2025-11-21 09:30:00-08:00,2025-11-21 14:25:27.780238
266454,ncaab,Yale,Green Bay,1039.0,958.0,scheduled,,,,,,,,,,,,,,,,,2025-11-21T17:30:00.000Z,15.0,15.0,266454.0,3205.0,-2283.0,96.0,92.0,974.0,4.0,8.0,,,,148.5,-110.0,-115.0,85.0,86.0,15.0,14.0,-17.5,-110.0,40.0,58.0,17.5,-110.0,60.0,42.0,2025-11-21 09:30:00-08:00,2025-11-21 15:23:22.203982
266454,ncaab,Yale,Green Bay,1039.0,958.0,scheduled,,,,,,,,,,,,,,,,,2025-11-21T17:30:00.000Z,15.0,15.0,266454.0,5578.0,-2283.0,96.0,91.0,1100.0,4.0,9.0,,,,147.5,-112.0,-110.0,84.0,84.0,16.0,16.0,-17.5,-110.0,42.0,62.0,17.5,-110.0,58.0,38.0,2025-11-21 09:30:00-08:00,2025-11-21 16:31:17.869640
266454,ncaab,Yale,Green Bay,1039.0,958.0,scheduled,,,,,,,,,,,,,,,,,2025-11-21T17:30:00.000Z,15.0,15.0,266454.0,7588.0,-2283.0,96.0,93.0,1200.0,4.0,7.0,,,,148.5,-105.0,-110.0,84.0,84.0,16.0,16.0,-17.5,-110.0,45.0,62.0,17.5,-110.0,55.0,38.0,2025-11-21 09:30:00-08:00,2025-11-21 17:22:34.175869
